"name"	"description"	"sig_group"	"up.p"	"up.odds"	"up.expected"	"up.counts"	"up.padjust"	"down.p"	"down.odds"	"down.expected"	"down.counts"	"down.padjust"
"GO:0070098"	"chemokine-mediated signaling pathway"	"down"	0.487622695503816	1.07198041302223	6.56702747710241	7	1	9.39513122475716e-06	4.94320987654321	3.0270607826811	13	0.000994830250247651
"GO:1990868"	"response to chemokine"	"down"	0.438191110896463	1.11527491056936	7.23865528726062	8	1	2.74789525407768e-05	4.41143077601411	3.33664654454621	13	0.00231476975678068
"GO:1990869"	"cellular response to chemokine"	"down"	0.438191110896463	1.11527491056936	7.23865528726062	8	1	2.74789525407768e-05	4.41143077601411	3.33664654454621	13	0.00231476975678068
""	"**transporter complex**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0034702"	"ion channel complex"	"down"	0.000493585214090445	1.87676018621514	22.38759367194	39	0.0356198756410493	4.47232821823436e-05	2.61292166952544	10.3195253955037	25	0.00337809858083968
"GO:1902495"	"transmembrane transporter complex"	"down"	0.000586295537663446	1.82650842866816	24.1039758534555	41	0.0401373319741803	2.12357116482842e-05	2.62699825219541	11.110689009159	27	0.00195161373735226
"GO:1990351"	"transporter complex"	"down"	0.000954506478407419	1.77531004777583	24.7009783513739	41	0.0573716626013584	3.26551886721496e-05	2.55674601527478	11.3858763530391	27	0.00268103831634388
""	"**membrane region**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0045121"	"membrane raft"	"down"	0.987565816419952	0.58042870014701	23.2084721065779	14	1	1.21456628892556e-07	3.21159297052154	10.6979079933389	31	2.50200655518665e-05
"GO:0098589"	"membrane region"	"down"	0.992534064289031	0.555674693321218	24.1786011656953	14	1	9.41041295111802e-08	3.18191519480802	11.145087427144	32	2.11128670764688e-05
"GO:0098857"	"membrane microdomain"	"down"	0.988035914200956	0.578447868418565	23.2830974188177	14	1	1.30558430940772e-07	3.19998870247981	10.7323064113239	31	2.66527391452062e-05
""	"**microtubule cytoskeleton organization involved in mitosis**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0007052"	"mitotic spindle organization"	"up"	2.28759787000522e-06	3.51852171958998	7.83565778517902	23	0.000458734227737331	0.974917290436109	0.268808275058275	3.61183388842631	1	1
"GO:1902850"	"microtubule cytoskeleton organization involved in mitosis"	"up"	7.53478460709423e-08	3.61332581656742	9.70129059117402	29	3.71170041732077e-05	0.941110170331654	0.436907245827011	4.47179433805162	2	1
""	"**amide binding**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0033218"	"amide binding"	"down"	0.555015316847912	0.987057722647403	25.2979808492923	25	1	6.81179091888746e-06	2.70061759902001	11.6610636969192	29	0.000791565037035845
"GO:0042277"	"peptide binding"	"down"	0.274409977741724	1.16069211027403	20.9697127393838	24	1	5.0142545348632e-06	2.93839740620658	9.66595545378851	26	0.000614178420324325
""	"**cellular response to xenobiotic stimulus**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0071466"	"cellular response to xenobiotic stimulus"	"down"	0.000165296024644114	2.30983753836939	13.432556203164	28	0.0171032325042722	0.000165557715855158	2.97854666006173	6.19171523730225	17	0.00964405614724389
"GO:0006805"	"xenobiotic metabolic process"	"up"	4.64889462219715e-05	2.82541932435625	9.32816402997502	23	0.00608924578838078	0.00392864456817313	2.73753036437247	4.29980224812656	11	0.110040897298891
""	"**digestion**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0007586"	"digestion"	"up"	5.90306852671914e-08	3.56313497822932	10.1490424646128	30	2.97252295145457e-05	0.50398493924994	1.07196052876559	4.6781848459617	5	1
"GO:0022600"	"digestive system process"	"up"	8.68904055637593e-05	3.0477122406451	7.23865528726062	19	0.00999460198007505	0.241613252955694	1.52960962354189	3.33664654454621	5	1
""	"**response to corticosteroid**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0031960"	"response to corticosteroid"	"down"	0.0314284045561478	1.66804359727268	12.0146752706078	19	0.618738181791755	1.13110010241446e-05	3.6043458873941	5.53814529558701	18	0.0011319042538197
"GO:0051384"	"response to glucocorticoid"	"down"	0.129015514605049	1.42431773800494	10.8952955870108	15	1	1.15029458831411e-05	3.77054745052723	5.02216902581182	17	0.00114323137592973
""	"**plasma membrane raft**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0005901"	"caveola"	"down"	0.940525778173452	0.488414432307183	5.89539966694421	3	1	4.46138130349814e-07	6.15527285697301	2.71747502081599	14	7.71716796467693e-05
"GO:0044853"	"plasma membrane raft"	"down"	0.908813545387909	0.606484721250292	7.98490840965862	5	1	1.79791811640474e-05	4.2955576606671	3.68063072439634	14	0.00169753435490547
""	"**banded collagen fibril**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0005583"	"fibrillar collagen trimer"	"up"	5.69110301947191e-05	14.9386554621849	0.820878434637802	6	0.0072044913084488	1	0	0.378382597835137	0	1
"GO:0098643"	"banded collagen fibril"	"up"	5.69110301947191e-05	14.9386554621849	0.820878434637802	6	0.0072044913084488	1	0	0.378382597835137	0	1
""	"**cell-substrate adhesion**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0010810"	"regulation of cell-substrate adhesion"	"down"	0.241159351884675	1.21733998761429	15.8951915070774	19	1	4.60916075102958e-06	3.3102114724414	7.32686303080766	22	0.000573865838562254
"GO:0031589"	"cell-substrate adhesion"	"down"	0.178450631414999	1.2134464781219	26.0442339716903	31	1	1.5049162780733e-06	2.82193770589997	12.0050478767694	31	0.000211809955659261
""	"**transmembrane receptor protein serine/threonine kinase signaling pathway**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"down"	0.58528605972672	0.971308493762668	25.6711074104913	25	1	2.43787503620664e-05	2.55310256564081	11.8330557868443	28	0.00214117241552102
"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"down"	0.698091305201567	0.8966041011175	17.6861990008326	16	1	2.43572372467274e-06	3.24443363477569	8.15242506244796	24	0.000326588755036001
""	"**neutrophil migration**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0030593"	"neutrophil chemotaxis"	"down"	0.145378708499953	1.48637294142809	7.68640716069942	11	1	5.22642751568682e-05	4.11599794238683	3.54303705245629	13	0.00375970944461788
"GO:1990266"	"neutrophil migration"	"down"	0.162926874772147	1.42069519791039	8.73116153205662	12	1	4.95842065115503e-05	3.87641241878123	4.02461490424646	14	0.00361279138119527
""	"**cell chemotaxis**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0030595"	"leukocyte chemotaxis"	"down"	0.370051340856989	1.11187705540096	16.3429433805162	18	1	2.35307261554352e-05	3.04211647727273	7.53325353871774	21	0.00209711204776609
"GO:0060326"	"cell chemotaxis"	"down"	0.464678701338481	1.03771921912248	22.2383430474605	23	1	4.00667029179627e-05	2.63235192480475	10.2507285595337	25	0.00314475414681248
""	"**peptide receptor activity**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0001653"	"peptide receptor activity"	"down"	0.0162177179518815	1.80923583200712	11.19379683597	19	0.421921341893955	2.23178940763715e-07	4.42217688707548	5.15976269775187	20	4.24977714092923e-05
"GO:0008528"	"G protein-coupled peptide receptor activity"	"down"	0.0213819074264285	1.78127522195319	10.7460449625312	18	0.507198182026377	1.12894063806128e-07	4.63766292587187	4.9533721898418	20	2.43636141509226e-05
""	"**organic acid binding**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0043177"	"organic acid binding"	"down"	0.00020866180035806	2.20060478832409	14.9996877601998	30	0.020450240304007	1.19132674653953e-07	3.91198148098874	6.91408201498751	24	2.47664808042071e-05
"GO:0031406"	"carboxylic acid binding"	"up"	6.74260256219315e-05	2.36830081169704	14.1041840133222	30	0.00830366163365744	0.00085598994919676	2.63576645606488	6.50130099916736	16	0.0353310241326021
""	"**negative regulation of growth**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0030308"	"negative regulation of cell growth"	"down"	0.614403879984681	0.947783251231527	13.6564321398834	13	1	1.88655557020209e-05	3.31879226502545	6.29491049125729	19	0.00175992067251499
"GO:0045926"	"negative regulation of growth"	"down"	0.826241730051172	0.803153858122146	18.3578268109908	15	1	3.03526593776335e-08	3.72071249474615	8.46201082431307	28	7.81580978974062e-06
""	"**signaling receptor activator activity**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0030546"	"signaling receptor activator activity"	"up,down"	1.5198891762413e-06	2.0067483146986	35.5216486261449	65	0.000340996918154731	5.4458664579129e-07	2.59957912395977	16.3736469608659	39	9.14098769898566e-05
"GO:0048018"	"receptor ligand activity"	"up,down"	1.05036575451318e-06	2.03204669187894	35.1485220649459	65	0.000260126996199624	1.11054922294606e-06	2.55278229827364	16.2016548709409	38	0.000164477420862468
""	"**extracellular structure organization**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0043062"	"extracellular structure organization"	"up"	5.35281969111038e-06	2.09319088923097	27.3128642797669	52	0.000926193311794188	0.000177503835992726	2.28837832556322	12.5898209825146	27	0.0101828782875827
"GO:0030198"	"extracellular matrix organization"	"up,down"	4.94233840180652e-06	2.09999861292843	27.2382389675271	52	0.00087494834519481	0.000169788511232752	2.29527467194296	12.5554225645296	27	0.00984136948032416
""	"**respiratory tube development**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0030323"	"respiratory tube development"	"down"	0.979208906083852	0.51430740481196	13.059429641965	7	1	0.000117460037673558	3.07363983017533	6.01972314737719	17	0.00737297632599118
"GO:0030324"	"lung development"	"down"	0.974990847759025	0.52697113165946	12.7609283930058	7	1	8.82907739412508e-05	3.15416028071308	5.88212947543714	17	0.00579004953653267
""	"**cell growth**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0001558"	"regulation of cell growth"	"down"	0.76624194989418	0.878790259230165	30.3725020815987	27	1	3.30931351273924e-05	2.37904846335697	14.0001561199001	31	0.00270718571114336
"GO:0016049"	"cell growth"	"down"	0.807684702165664	0.862819697816134	35.4470233139051	31	1	4.93395919931692e-05	2.22734324989964	16.3392485428809	34	0.00360656501472649
""	"**response to transforming growth factor beta**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0071559"	"response to transforming growth factor beta"	"down"	0.993314077989422	0.502665673010777	19.029454621149	10	1	7.58906350065776e-05	2.70731494354779	8.77159658617819	22	0.00508781594452381
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"down"	0.996291565868475	0.461631578947368	18.5817027477102	9	1	5.32349264917839e-05	2.77978394104224	8.56520607826811	22	0.00381741593134122
""	"**cargo receptor activity**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0005044"	"scavenger receptor activity"	"down"	0.178015375920686	1.65611577964519	3.80589092422981	6	1	7.73545297397281e-06	6.9364205162789	1.75431931723564	10	0.000872066489503602
"GO:0038024"	"cargo receptor activity"	"down"	0.338815115143497	1.25926490153662	5.67152373022481	7	1	1.02723925919552e-05	5.34216101694915	2.61427976686095	12	0.00106288774490276
""	"**intrinsic component of synaptic membrane**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0099240"	"intrinsic component of synaptic membrane"	"down"	0.0640379264166627	1.53552356628744	12.2385512073272	18	0.851893992621598	1.46004480372159e-05	3.52970877095805	5.64134054954205	18	0.00140785596818431
"GO:0099699"	"integral component of synaptic membrane"	"down"	0.034493728028559	1.67417151530483	11.3430474604496	18	0.653535014320358	7.16132992061007e-05	3.35959872321021	5.2285595337219	16	0.00485855497009054
""	"**muscle system process**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0003012"	"muscle system process"	"down"	0.870241978994764	0.819246398527651	34.7753955037469	29	1	8.55932477293871e-07	2.58331708195197	16.0296627810158	38	0.000135632377171183
"GO:0006936"	"muscle contraction"	"down"	0.665433290220895	0.929726745908435	26.7158617818485	25	1	8.9026068761e-07	2.8447530894301	12.3146336386345	32	0.000140092410980851
""	"**transmitter-gated channel activity**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0022824"	"transmitter-gated ion channel activity"	"up"	3.07046105127409e-05	4.07574225572203	4.55214404662781	15	0.00424265391679732	0.00481125662057586	3.66709140332994	2.09830349708576	7	0.128470621136995
"GO:0022835"	"transmitter-gated channel activity"	"up"	3.07046105127409e-05	4.07574225572203	4.55214404662781	15	0.00424265391679732	0.00481125662057586	3.66709140332994	2.09830349708576	7	0.128470621136995
""	"**regulation of ERK1 and ERK2 cascade**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"down"	0.705389568048488	0.9004500450045	22.014467110741	20	1	9.19383379283897e-05	2.54198937593772	10.1475333055787	24	0.00596940612451951
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"down"	0.801181056882897	0.812459571080261	15.7459408825978	13	1	1.10910796380213e-06	3.5219852597879	7.25806619483764	23	0.000164477420862468
""	"**tetrapyrrole binding**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0020037"	"heme binding"	"down"	0.0709978165244189	1.58239868133443	9.92516652789342	15	0.851893992621598	9.38880262325307e-10	5.72076301653766	4.57498959200666	22	4.1715738714297e-07
"GO:0046906"	"tetrapyrrole binding"	"down"	0.0610279240136577	1.59386177715092	10.5221690258118	16	0.851893992621598	2.92716951628163e-09	5.33385936534238	4.85017693588676	22	1.06983324578938e-06
""	"**embryonic organ development**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0048562"	"embryonic organ morphogenesis"	"up"	6.73251214925594e-07	2.41215755676994	21.4174646128226	46	0.000181617530121595	0.528751014119236	1.01360306554204	9.87234596169858	10	1
"GO:0048568"	"embryonic organ development"	"up"	2.92150951396278e-06	2.03613574436463	31.7903830141549	59	0.000566866116845462	0.709467142649288	0.881258780976295	14.6537260616153	13	1
""	"**embryonic skeletal system development**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0048704"	"embryonic skeletal system morphogenesis"	"up"	1.37464821099828e-05	3.4312452771696	6.94015403830142	20	0.00213352934665898	0.961739073918103	0.304067852437418	3.19905287260616	1	1
"GO:0048706"	"embryonic skeletal system development"	"up"	1.146577204892e-07	3.63083104808552	9.32816402997502	28	4.99643066593319e-05	0.987598368769267	0.225207722385142	4.29980224812656	1	1
""	"**cell-cell contact zone**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0014704"	"intercalated disc"	"down"	0.518429053036275	1.07850410459106	3.73126561199001	4	1	4.52467888307614e-05	6.23320365105492	1.71992089925062	9	0.00339500740034786
"GO:0044291"	"cell-cell contact zone"	"down"	0.61890468111365	0.939203087558581	5.29839716902581	5	1	2.87583008190138e-05	5.21653846153846	2.44228767693589	11	0.00237833246919289
""	"**appendage development**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0048736"	"appendage development"	"up"	9.72622825353989e-07	2.86505205641291	13.2833055786844	33	0.000247636328342937	0.161193548483	1.50174247649472	6.12291840133222	9	1
"GO:0060173"	"limb development"	"up"	9.72622825353989e-07	2.86505205641291	13.2833055786844	33	0.000247636328342937	0.161193548483	1.50174247649472	6.12291840133222	9	1
""	"**synaptic membrane**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0045211"	"postsynaptic membrane"	"down"	0.0555748757597587	1.38643208115391	23.8800999167361	32	0.851893992621598	0.000126038585468475	2.43310947660164	11.007493755204	25	0.00784624820526275
"GO:0097060"	"synaptic membrane"	"down"	0.0612454684279079	1.3194729168671	32.0142589508743	41	0.851893992621598	8.84094059858917e-05	2.24482332296403	14.7569213155704	31	0.00579004953653267
""	"**isoprenoid binding**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0005501"	"retinoid binding"	"up"	4.71691877498244e-06	6.5158686479545	2.61188592839301	12	0.00084161716095356	0.340123894315228	1.70340736653331	1.20394462947544	2	1
"GO:0019840"	"isoprenoid binding"	"up"	6.5966219959693e-06	6.24402250351617	2.68651124063281	12	0.00112390567239597	0.35273424116511	1.6532178880657	1.23834304746045	2	1
""	"**regulation of vasculature development**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0045765"	"regulation of angiogenesis"	"down"	0.906964307513158	0.767065187817096	28.0591174021649	22	1	7.0039303981182e-06	2.59723947550034	12.9338051623647	31	0.000805629760514509
"GO:1901342"	"regulation of vasculature development"	"down"	0.925139433652588	0.757076780758557	30.9695045795171	24	1	2.91574922580845e-06	2.58664556882543	14.2753434637802	34	0.000379833592714861
""	"**DNA-binding transcription activator activity**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0001216"	"DNA-binding transcription activator activity"	"up"	3.61845465104245e-07	2.13302407002188	32.6858867610325	63	0.00012057967998915	0.827268925172872	0.78686603441915	15.0665070774355	12	1
"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"up"	3.33458727032094e-07	2.13885020887209	32.6112614487927	63	0.000114874747213288	0.82501894332974	0.788760989757999	15.0321086594505	12	1
""	"**other**"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GO:0001540"	"amyloid-beta binding"	"down"	0.530651996107253	1.03349673202614	5.82077435470441	6	1	7.02769126741581e-05	4.6697588978186	2.68307660283097	11	0.00479661096745911
"GO:0001570"	"vasculogenesis"	"down"	0.843141542575231	0.669363069363069	5.82077435470441	4	1	7.02769126741581e-05	4.6697588978186	2.68307660283097	11	0.00479661096745911
"GO:0001667"	"ameboidal-type cell migration"	"down"	0.786926029177639	0.872649572649573	33.9545170691091	30	1	8.42220809191444e-06	2.41413738019169	15.6512801831807	35	0.000917534785397986
"GO:0002027"	"regulation of heart rate"	"down"	0.625074942389819	0.933027405414773	7.46253122398002	7	1	3.81488287663405e-05	4.25862068965517	3.43984179850125	13	0.00302256104841006
"GO:0002040"	"sprouting angiogenesis"	"down"	0.984316604767855	0.496403515131012	13.5071815154038	7	1	1.61418023815618e-05	3.36013037960078	6.22611365528726	19	0.00154334701251557
"GO:0002227"	"innate immune response in mucosa"	"down"	1	0	1.119379683597	0	1	6.21488092203188e-06	18.8763358778626	0.515976269775187	6	0.000737325663315405
"GO:0002251"	"organ or tissue specific immune response"	"down"	0.666440184893922	0.885574620909816	2.238759367194	2	1	5.6311154074797e-05	8.624119133094	1.03195253955037	7	0.00398609296420637
"GO:0002576"	"platelet degranulation"	"down"	0.477809964203555	1.06027321617209	9.47741465445462	10	1	7.55293097491626e-06	4.12185208464278	4.36859908409659	16	0.000855747079458012
"GO:0003007"	"heart morphogenesis"	"down"	0.204715793936045	1.22771418924879	19.1040799333888	23	1	2.91663923796936e-06	3.11810830678755	8.8059950041632	25	0.000379833592714861
"GO:0003073"	"regulation of systemic arterial blood pressure"	"down"	0.535476617746832	1.02130343377715	6.86552872606162	7	1	1.37096501598918e-08	6.50434782608696	3.16465445462115	17	3.8353169459648e-06
"GO:0006898"	"receptor-mediated endocytosis"	"down"	0.969138986369483	0.614212931351437	18.8802039966694	12	1	1.46902476019442e-08	3.75507883137432	8.70279975020816	29	4.0375061305742e-06
"GO:0006939"	"smooth muscle contraction"	"down"	0.426867577388965	1.11675789473684	8.13415903413822	9	1	2.2250824993452e-05	4.20466932400553	3.74942756036636	14	0.00201681477740649
"GO:0006940"	"regulation of smooth muscle contraction"	"down"	0.713097823888638	0.826200466200466	4.77601998334721	4	1	6.1341501018173e-05	5.26284348864994	2.2014987510408	10	0.00426379881310368
"GO:0006956"	"complement activation"	"down"	0.289999549304478	1.33705999676567	5.37302248126561	7	1	9.18935165417106e-07	6.28918183720444	2.4766860949209	13	0.000142623772933915
"GO:0006957"	"complement activation, alternative pathway"	"down"	0.711023171815829	0.826564317283089	1.1940049958368	1	1	0.000151101400077734	12.8492239467849	0.5503746877602	5	0.00910627054723788
"GO:0006959"	"humoral immune response"	"down"	0.00869277482958055	1.68647852354548	18.2085761865112	29	0.276419057620707	2.54169197725577e-08	3.75557310865368	8.39321398834305	28	6.6970628144902e-06
"GO:0007200"	"phospholipase C-activating G protein-coupled receptor signaling pathway"	"down"	0.319082350975364	1.24154385964912	7.38790591174022	9	1	0.000149127596098753	3.92497741884066	3.40544338051624	12	0.00905960141447113
"GO:0007585"	"respiratory gaseous exchange by respiratory system"	"down"	0.496489263074414	1.08805077774913	4.62676935886761	5	1	4.63152495632939e-05	5.46585135294813	2.13270191507077	10	0.00343396451949836
"GO:0008217"	"regulation of blood pressure"	"down"	0.467887703378051	1.05265898420828	13.3579308909242	14	1	5.61302498507055e-08	4.25183867856282	6.15731681931724	23	1.29786883838468e-05
"GO:0009897"	"external side of plasma membrane"	"down"	0.658847416266536	0.930005124288159	23.5069733555371	22	1	1.35641418745973e-05	2.70115339116719	10.8355016652789	27	0.00133636284729729
"GO:0010811"	"positive regulation of cell-substrate adhesion"	"down"	0.40631555903517	1.12819203268641	8.95503746877602	10	1	3.58701691665341e-06	4.40095408467502	4.1278101582015	16	0.000456639344558237
"GO:0016999"	"antibiotic metabolic process"	"down"	0.117169291891308	1.49713295279798	9.02966278101582	13	1	1.68791591146963e-07	5.01496323362877	4.16220857618651	18	3.29725642706049e-05
"GO:0017001"	"antibiotic catabolic process"	"down"	0.437509153895681	1.17043188930113	4.32826810990841	5	1	5.19662041931968e-07	7.43980706103035	1.99510824313072	12	8.78771781356596e-05
"GO:0017046"	"peptide hormone binding"	"down"	0.485898660989658	1.1276541640178	3.58201498751041	4	1	3.22023783650605e-05	6.55356300141576	1.6511240632806	9	0.00265347597728098
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"down"	0.692047182850412	0.915710920078448	27.0889883430475	25	1	0.000155248289935216	2.30919051374493	12.4866257285595	27	0.00933136936321487
"GO:0019730"	"antimicrobial humoral response"	"down"	0.00113974089293843	2.47127025516856	8.13415903413822	18	0.0665632181288271	2.2250824993452e-05	4.20466932400553	3.74942756036636	14	0.00201681477740649
"GO:0019731"	"antibacterial humoral response"	"down"	0.451265185050488	1.24053109713487	2.46263530391341	3	1	1.17431874155764e-06	10.6581671779141	1.13514779350541	9	0.000172792614829196
"GO:0019825"	"oxygen binding"	"down"	0.127185323848255	2.0035440980609	2.68651124063281	5	1	5.34299244672837e-12	18.2283265420823	1.23834304746045	14	7.12189463781558e-09
"GO:0019838"	"growth factor binding"	"down"	0.272118161317712	1.25256178420735	9.77591590341382	12	1	0.000169853743363198	3.40997899575952	4.50619275603664	14	0.00984136948032416
"GO:0019932"	"second-messenger-mediated signaling"	"down"	0.281722286819293	1.12188195811417	32.4620108243131	36	1	1.66645714583773e-10	3.31285363134049	14.9633118234804	44	8.99093307730549e-08
"GO:0019955"	"cytokine binding"	"down"	0.844470649491396	0.721992525110955	9.47741465445462	7	1	7.55293097491626e-06	4.12185208464278	4.36859908409659	16	0.000855747079458012
"GO:0030246"	"carbohydrate binding"	"down"	0.639294361248946	0.937842974392184	20.148834304746	19	1	7.50012577527667e-06	2.93768450776537	9.28757285595337	25	0.000855747079458012
"GO:0030492"	"hemoglobin binding"	"down"	1	0	0.522377185678601	0	1	4.47001568464083e-05	37.6499238964992	0.240788925895087	4	0.00337809858083968
"GO:0031091"	"platelet alpha granule"	"down"	0.237605651159509	1.36328626444159	6.79090341382182	9	1	1.3651024383821e-05	4.75231481481481	3.13025603663614	13	0.00133910048717482
"GO:0031623"	"receptor internalization"	"down"	0.730795528235716	0.833822974502722	8.28340965861782	7	1	1.25533711084631e-06	4.82023663810689	3.81822439633639	16	0.000181184324406225
"GO:0032102"	"negative regulation of response to external stimulus"	"down"	0.41171604337967	1.0573065565938	29.4769983347211	31	1	0.000112524499070477	2.28038752853289	13.5873751040799	29	0.00712236075122066
"GO:0034329"	"cell junction assembly"	"down"	0.274783416447995	1.13038961038961	30.4471273938385	34	1	5.35279977040291e-06	2.54751592356688	14.0345545378851	33	0.000650030350550686
"GO:0034394"	"protein localization to cell surface"	"down"	0.951289218262046	0.412523277467412	4.62676935886761	2	1	4.63152495632939e-05	5.46585135294813	2.13270191507077	10	0.00343396451949836
"GO:0034765"	"regulation of ion transmembrane transport"	"down"	0.11876556307719	1.22985575686425	35.7455245628643	43	1	5.82515056601929e-05	2.20683475798792	16.476842214821	34	0.00409931403186327
"GO:0035637"	"multicellular organismal signaling"	"down"	0.761759554903807	0.842570861166276	15.2235636969192	13	1	7.95757935080914e-06	3.29415983606557	7.01727726894255	21	0.000879603649216269
"GO:0042383"	"sarcolemma"	"down"	0.97767452986611	0.471450168003034	10.1490424646128	5	1	1.81608565645283e-05	3.81085271317829	4.6781848459617	16	0.00170757265457349
"GO:0042391"	"regulation of membrane potential"	"down"	0.0561250684987391	1.32998387111811	31.7903830141549	41	0.851893992621598	7.19836061097433e-07	2.68283076923077	14.6537260616153	36	0.000115684291804736
"GO:0042562"	"hormone binding"	"down"	0.0729424788875813	1.67761816716446	7.53715653621982	12	0.851893992621598	4.24304170121896e-05	4.20999929854097	3.47424021648626	13	0.0032703171751572
"GO:0042581"	"specific granule"	"down"	0.756763647483753	0.831055350275243	11.8654246461282	10	1	0.000122379456106838	3.19392855206809	5.46934845961699	16	0.00763944483576018
"GO:0042692"	"muscle cell differentiation"	"down"	0.37818018549596	1.07677486290203	28.0591174021649	30	1	0.000115652290675313	2.31426703709757	12.9338051623647	28	0.00727966918528497
"GO:0042737"	"drug catabolic process"	"down"	0.475077475720277	1.05783174535728	10.447543713572	11	1	2.61356655492497e-05	3.68712178044511	4.81577851790175	16	0.00224331129297726
"GO:0042742"	"defense response to bacterium"	"down"	0.217225666563449	1.22127934034804	18.3578268109908	22	1	4.43569117904582e-05	2.81747429018556	8.46201082431307	22	0.00337809858083968
"GO:0042743"	"hydrogen peroxide metabolic process"	"down"	0.928599336682872	0.45851438030209	4.17901748542881	2	1	4.3211587675086e-09	9.53786707882535	1.9263114071607	14	1.52996027612101e-06
"GO:0042744"	"hydrogen peroxide catabolic process"	"down"	0.916582211570404	0.39959030232087	2.38800999167361	1	1	4.90463406332965e-09	14.9358241758242	1.1007493755204	11	1.63439717463309e-06
"GO:0043114"	"regulation of vascular permeability"	"down"	0.951578906086561	0.325853013552723	2.91038717735221	1	1	4.49455760631127e-05	7.32065405325298	1.34153830141549	8	0.00338361047704363
"GO:0043235"	"receptor complex"	"down"	0.120447550735093	1.25331479128204	29.4023730224813	36	1	2.53467435537568e-06	2.64834941863543	13.5529766860949	33	0.000337857181722429
"GO:0043270"	"positive regulation of ion transport"	"down"	0.154938368212824	1.27004243855101	20.148834304746	25	1	6.38515269973875e-05	2.67209016029343	9.28757285595337	23	0.00441120610292927
"GO:0043542"	"endothelial cell migration"	"down"	0.96710161959423	0.628806005160685	19.9995836802664	13	1	0.000156513464138954	2.56242604679568	9.21877601998335	22	0.00934393543827785
"GO:0045499"	"chemorepellent activity"	"down"	1	0	2.0148834304746	0	1	2.68717957093669e-05	9.91934250764526	0.928757285595337	7	0.00229779204065756
"GO:0048545"	"response to steroid hormone"	"down"	0.483943534406269	1.0220600129408	28.4322439633639	29	1	2.37549543610534e-05	2.46576455768215	13.1057972522898	30	0.00209711204776609
"GO:0048588"	"developmental cell growth"	"down"	0.754741315394144	0.855652224744498	17.3130724396336	15	1	0.000160331250224012	2.69964383481	7.9804329725229	20	0.0094372318436826
